Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-27,464.393,465.101,457.737,460.902,2271800,0.0,0.0
2023-03-28,460.998,462.71,450.181,451.988,2369500,0.0,0.0
2023-03-29,454.408,455.145,444.691,446.259,3733200,0.0,0.0
2023-03-30,446.24,449.913,440.99,449.578,3324600,0.0,0.0
2023-03-31,450.975,455.259,449.617,451.998,3996700,0.0,0.0
2023-04-03,464.059,474.512,462.423,472.657,4729100,0.0,0.0
2023-04-04,471.547,474.484,470.409,471.758,2624700,0.0,0.0
2023-04-05,475.717,489.442,474.484,487.041,4964800,0.0,0.0
2023-04-06,488.734,491.833,485.052,490.466,3472600,0.0,0.0
2023-04-10,488.553,492.933,485.951,492.732,2714500,0.0,0.0
2023-04-11,493.65,499.466,492.771,498.27,3065300,0.0,0.0
2023-04-12,502.105,503.75,497.38,498.48,3422400,0.0,0.0
2023-04-13,501.082,507.337,497.82,503.301,4224400,0.0,0.0
2023-04-14,499.255,504.267,486.343,489.49,4872000,0.0,0.0
2023-04-17,486.554,487.386,480.844,483.331,3660900,0.0,0.0
2023-04-18,481.724,484.899,476.435,482.498,3232000,0.0,0.0
2023-04-19,478.835,480.098,462.557,465.015,5809100,0.0,0.0
2023-04-20,464.317,468.315,462.203,466.22,3283000,0.0,0.0
2023-04-21,468.688,469.348,461.132,462.739,3165300,0.0,0.0
2023-04-24,462.347,468.86,461.62,467.636,2322400,0.0,0.0
2023-04-25,471.213,476.779,469.204,470.486,2937300,0.0,0.0
2023-04-26,464.699,466.45,457.517,461.907,2930000,0.0,0.0
2023-04-27,461.189,469.587,461.189,469.099,2473200,0.0,0.0
2023-04-28,467.396,472.437,466.851,470.648,2398900,0.0,0.0
2023-05-01,473.039,477.63,470.38,474.101,2105600,0.0,0.0
2023-05-02,473.671,475.067,467.951,471.892,2152300,0.0,0.0
2023-05-03,472.858,473.862,466.765,468.114,1749700,0.0,0.0
2023-05-04,465.828,468.353,460.95,466.048,2555700,0.0,0.0
2023-05-05,472.532,479.027,470.591,472.743,2329400,0.0,0.0
2023-05-08,470.601,472.81,467.043,471.155,1738500,0.0,0.0
2023-05-09,471.366,477.64,468.936,469.013,2038600,0.0,0.0
2023-05-10,468.075,471.968,466.392,468.716,2018700,0.0,0.0
2023-05-11,466.737,468.764,464.499,467.463,2384200,0.0,0.0
2023-05-12,467.463,471.423,466.497,469.826,1536500,0.0,0.0
2023-05-15,469.988,470.361,462.624,465.646,2169700,0.0,0.0
2023-05-16,466.373,467.894,458.138,458.817,2178900,0.0,0.0
2023-05-17,459.085,464.25,456.732,463.686,2682000,0.0,0.0
2023-05-18,461.046,461.524,453.241,458.349,3040100,0.0,0.0
2023-05-19,458.683,463.676,456.991,457.957,2317900,0.0,0.0
2023-05-22,459.506,461.189,457.086,459.678,2242800,0.0,0.0
2023-05-23,455.432,462.327,451.95,458.549,2874200,0.0,0.0
2023-05-24,459.669,462.222,458.024,459.879,1904700,0.0,0.0
2023-05-25,456.818,460.778,453.633,456.885,2684100,0.0,0.0
2023-05-26,457.23,467.11,457.172,460.539,3135200,0.0,0.0
2023-05-30,455.91,464.699,455.288,458.942,3180800,0.0,0.0
2023-05-31,457.287,466.163,456.321,466.01,4944100,0.0,0.0
2023-06-01,466.536,477.047,464.929,472.121,3376600,0.0,0.0
